phi, phidot
0.5113840808748794, -0.542768
0.5113297323748794, -0.544202
0.5112752404248794, -0.545637
0.5112206050248794, -0.547071
0.5111658262248794, -0.548505
0.5111109039748795, -0.54994
0.5110558382748794, -0.551374
0.5110006291248794, -0.552809
0.5109452765248794, -0.554243
0.5108897804748794, -0.555678
0.5108341409248794, -0.557113
0.5107783578748795, -0.558548
0.5107224313748794, -0.559982
0.5106663614248794, -0.561417
0.5106101479748795, -0.562852
0.5105537910248794, -0.564287
0.5104972905748794, -0.565722
0.5104406466248794, -0.567157
0.5103838591748794, -0.568592
0.5103269282248795, -0.570027
0.5102698537748794, -0.571462
0.5102126357748794, -0.572898
0.5101552742248794, -0.574333
0.5100977691748794, -0.575768
0.5100401205748795, -0.577204
0.5099823284248794, -0.578639
0.5099243927248794, -0.580075
0.5098663134748794, -0.58151
0.5098080906748794, -0.582946
0.5097497243248794, -0.584381
0.5096912144248794, -0.585817
0.5096325609248794, -0.587253
0.5095737638248794, -0.588689
0.5095148231748794, -0.590124
0.5094557389748794, -0.59156
0.5093965111748794, -0.592996
0.5093371397748794, -0.594432
0.5092776247748794, -0.595868
0.5092179661748795, -0.597304
0.5091581639748795, -0.59874
0.5090982181248794, -0.600177
0.5090381286248794, -0.601613
0.5089778955248794, -0.603049
0.5089175188248795, -0.604485
0.5088569984748794, -0.605922
0.5087963344748794, -0.607358
0.5087355268248794, -0.608795
0.5086745755248794, -0.610231
0.5086134805748794, -0.611668
0.5085522419248794, -0.613105
0.5084908596248794, -0.614541
0.5084293336748794, -0.615978
0.5083676640248794, -0.617415
0.5083058506748794, -0.618852
0.5082438936248794, -0.620289
0.5081817928748794, -0.621726
0.5081195484248794, -0.623163
0.5080571602748795, -0.6246
0.5079946284248794, -0.626037
0.5079319528748794, -0.627474
0.5078691336248794, -0.628911
0.5078061706748794, -0.630348
0.5077430639748794, -0.631786
0.5076798135248795, -0.633223
0.5076164193248794, -0.634661
0.5075528813748794, -0.636098
0.5074891996748794, -0.637536
0.5074253742248794, -0.638973
0.5073614050248794, -0.640411
0.5072972920248794, -0.641849
0.5072330352748794, -0.643286
0.5071686347748794, -0.644724
0.5071040904748794, -0.646162
0.5070394023748794, -0.6476
0.5069745704748794, -0.649038
0.5069095947748794, -0.650476
0.5068444752748794, -0.651914
0.5067792119748794, -0.653352
0.5067138048248794, -0.654791
0.5066482538248794, -0.656229
0.5065825590248794, -0.657667
0.5065167204248794, -0.659105
0.5064507379748794, -0.660544
0.5063846116748794, -0.661982
0.5063183415248794, -0.663421
0.5062519274748795, -0.66486
0.5061853695748794, -0.666298
0.5061186678248795, -0.667737
0.5060518221748794, -0.669176
0.5059848326248794, -0.670615
0.5059176992248794, -0.672053
0.5058504219748794, -0.673492
0.5057830008248794, -0.674931
0.5057154357748794, -0.67637
0.5056477267748795, -0.67781
0.5055798738248795, -0.679249
0.5055118769748794, -0.680688
0.5054437362248794, -0.682127
0.5053754515248794, -0.683567
0.5053070228748794, -0.685006
0.5052384503248795, -0.686445
0.5051697338248794, -0.687885
0.5051008733748794, -0.689324
0.5050318689748794, -0.690764
0.5049627205748795, -0.692204
0.5048934281748794, -0.693644
0.5048239918248795, -0.695083
0.5047544115248794, -0.696523
0.5046846872248795, -0.697963
0.5046148189248795, -0.699403
0.5045448066248794, -0.700843
0.5044746503248794, -0.702283
0.5044043500248794, -0.703723
0.5043339056748795, -0.705164
0.5042633172748794, -0.706604
0.5041925848748794, -0.708044
0.5041217084248795, -0.709485
0.5040506879248794, -0.710925
0.5039795233748794, -0.712366
0.5039082147748795, -0.713806
0.5038367621248794, -0.715247
0.5037651653748794, -0.716688
0.5036934245748794, -0.718128
0.5036215397248794, -0.719569
0.5035495107748794, -0.72101
0.5034773377248795, -0.722451
0.5034050205748795, -0.723892
0.5033325593248794, -0.725333
0.5032599539748794, -0.726774
0.5031872045248794, -0.728215
0.5031143109248795, -0.729657
0.5030412731748795, -0.731098
0.5029680913248794, -0.732539
0.5028947653248794, -0.733981
0.5028212951748794, -0.735422
0.5027476808748794, -0.736864
0.5026739223748794, -0.738306
0.5026000197248794, -0.739747
0.5025259729248794, -0.741189
0.5024517819248794, -0.742631
0.5023774467248794, -0.744073
0.5023029673248794, -0.745515
0.5022283437248795, -0.746957
0.5021535759248794, -0.748399
0.5020786639248794, -0.749841
0.5020036077248794, -0.751283
0.5019284073248794, -0.752725
0.5018530626748794, -0.754168
0.5017775737748794, -0.75561
0.5017019406748794, -0.757052
0.5016261633248794, -0.758495
0.5015502417248794, -0.759937
0.5014741758748794, -0.76138
0.5013979657248794, -0.762823
0.5013216112748794, -0.764266
0.5012451125748794, -0.765708
0.5011684696248794, -0.767151
0.5010916823748794, -0.768594
0.5010147508248795, -0.770037
0.5009376749748794, -0.77148
0.5008604548248794, -0.772923
0.5007830903248794, -0.774367
0.5007055814748794, -0.77581
0.5006279283248795, -0.777253
0.5005501308248794, -0.778697
0.5004721889748794, -0.78014
0.5003941027748794, -0.781584
0.5003158722248794, -0.783027
0.5002374973248794, -0.784471
0.5001589780248794, -0.785915
0.5000803143248794, -0.787359
0.5000015062748794, -0.788802
0.49992255387487944, -0.790246
0.4998434570748794, -0.79169
0.4997642158748794, -0.793134
0.4996848302248794, -0.794579
0.4996053001248794, -0.796023
0.4995256256248794, -0.797467
0.4994458067248794, -0.798911
0.49936584337487944, -0.800356
0.49928573557487943, -0.8018
0.4992054833248794, -0.803245
0.4991250866248794, -0.804689
0.4990445454748794, -0.806134
0.4989638598248794, -0.807579
0.4988830296748794, -0.809024
0.4988020550248794, -0.810469
0.4987209359248794, -0.811913
0.49863967237487944, -0.813358
0.4985582642748794, -0.814804
0.4984767116248794, -0.816249
0.49839501447487944, -0.817694
0.4983131728248794, -0.819139
0.4982311866248794, -0.820585
0.4981490558748794, -0.82203
0.4980667805748794, -0.823476
0.4979843607248794, -0.824921
0.4979017963248794, -0.826367
0.4978190873748794, -0.827812
0.4977362338748794, -0.829258
0.4976532357748794, -0.830704
0.4975700930748794, -0.83215
0.4974868057748794, -0.833596
0.49740337387487943, -0.835042
0.4973197973748794, -0.836488
0.4972360762748794, -0.837934
0.4971522105748794, -0.83938
0.4970682002248794, -0.840827
0.49698404522487943, -0.842273
0.4968997455748794, -0.84372
0.49681530127487944, -0.845166
0.4967307123248794, -0.846613
0.4966459786748794, -0.84806
0.49656110037487944, -0.849506
0.4964760774248794, -0.850953
0.49639090977487943, -0.8524
0.4963055974248794, -0.853847
0.49622014037487944, -0.855294
0.49613453862487944, -0.856741
0.4960487921748794, -0.858188
0.4959629010248794, -0.859635
0.4958768651248794, -0.861083
0.4957906844748794, -0.86253
0.4957043590748794, -0.863978
0.4956178889248794, -0.865425
0.4955312740248794, -0.866873
0.4954445143748794, -0.86832
0.49535760997487943, -0.869768
0.4952705607748794, -0.871216
0.4951833667748794, -0.872664
0.4950960279748794, -0.874112
0.4950085443748794, -0.87556
0.4949209159748794, -0.877008
0.4948331427748794, -0.878456
0.4947452247248794, -0.879905
0.4946571618248794, -0.881353
0.4945689541248794, -0.882801
0.4944806015748794, -0.88425
0.4943921041748794, -0.885698
0.4943034619248794, -0.887147
0.4942146747748794, -0.888596
0.4941257427748794, -0.890044
0.4940366659248794, -0.891493
0.4939474441748794, -0.892942
0.4938580775248794, -0.894391
0.4937685659748794, -0.89584
0.4936789095248794, -0.897289
0.4935891081248794, -0.898739
0.4934991617748794, -0.900188
0.4934090705248794, -0.901637
0.4933188343248794, -0.903087
0.4932284531748794, -0.904536
0.4931379270748794, -0.905986
0.4930472559748794, -0.907436
0.4929564399248794, -0.908885
0.4928654789248794, -0.910335
0.4927743729248794, -0.911785
0.4926831219248794, -0.913235
0.49259172592487943, -0.914685
0.4925001849248794, -0.916135
0.49240849892487937, -0.917585
0.4923166678748794, -0.919036
0.4922246917748794, -0.920486
0.4921325706748794, -0.921936
0.4920403045248794, -0.923387
0.49194789332487937, -0.924837
0.4918553370748794, -0.926288
0.4917626357248794, -0.927739
0.4916697892748794, -0.92919
0.4915767977248794, -0.930641
0.4914836610748794, -0.932092
0.4913903793248794, -0.933543
0.4912969524748794, -0.934994
0.4912033805248794, -0.936445
0.4911096634748794, -0.937896
0.49101580127487937, -0.939348
0.4909217939248794, -0.940799
0.4908276414748794, -0.94225
0.4907333438748794, -0.943702
0.4906389010748794, -0.945154
0.4905443131248794, -0.946605
0.4904495800248794, -0.948057
0.4903547017248794, -0.949509
0.49025967822487937, -0.950961
0.4901645095248794, -0.952413
0.4900691956248794, -0.953865
0.4899737364748794, -0.955318
0.4898781320748794, -0.95677
0.4897823824748794, -0.958222
0.4896864876248794, -0.959675
0.4895904475248794, -0.961127
0.4894942621748794, -0.96258
0.48939793157487943, -0.964032
0.4893014557248794, -0.965485
0.4892048345748794, -0.966938
0.4891080681248794, -0.968391
0.4890111563748794, -0.969844
0.4889140993248794, -0.971297
0.4888168969748794, -0.97275
0.4887195492748794, -0.974204
0.4886220562248794, -0.975657
0.48852441787487944, -0.97711
0.4884266341748794, -0.978564
0.4883287051248794, -0.980017
0.4882306307248794, -0.981471
0.4881324109248794, -0.982925
0.4880340457248794, -0.984379
0.4879355351748794, -0.985832
0.4878368792748794, -0.987286
0.4877380779748794, -0.98874
0.4876391312248794, -0.990195
0.4875400390248794, -0.991649
0.48744080142487944, -0.993103
0.48734141842487944, -0.994557
0.4872418899748794, -0.996012
0.4871422160748794, -0.997466
0.4870423967248794, -0.998921
0.48694243167487944, -1.00038
0.4868423211748794, -1.00183
0.4867420651748794, -1.00329
0.48664166367487943, -1.00474
0.4865411166748794, -1.0062
0.4864404241748794, -1.00765
0.48633958617487943, -1.00911
0.4862386026748794, -1.01056
0.4861374736748794, -1.01202
0.4860361991748794, -1.01347
0.4859347791748794, -1.01493
0.4858332136748794, -1.01638
0.4857315026748794, -1.01784
0.4856296461748794, -1.01929
0.4855276441748794, -1.02075
0.4854254961748794, -1.02221
0.4853232026748794, -1.02366
0.48522076367487943, -1.02512
0.4851181791748794, -1.02657
0.48501544917487943, -1.02803
0.4849125731748794, -1.02949
0.4848095516748794, -1.03094
0.4847063846748794, -1.0324
0.4846030716748794, -1.03386
0.48449961317487944, -1.03531
0.4843960091748794, -1.03677
0.4842922591748794, -1.03823
0.4841883636748794, -1.03968
0.48408432267487944, -1.04114
0.4839801356748794, -1.0426
0.4838758026748794, -1.04406
0.4837713241748794, -1.04551
0.4836667001748794, -1.04697
0.4835619301748794, -1.04843
0.4834570141748794, -1.04989
0.4833519526748794, -1.05134
0.4832467456748794, -1.0528
0.48314139267487943, -1.05426
0.4830358936748794, -1.05572
0.4829302491748794, -1.05717
0.48282445917487943, -1.05863
0.4827185231748794, -1.06009
0.48261244117487945, -1.06155
0.4825062131748794, -1.06301
0.48239983917487944, -1.06447
0.48229331967487943, -1.06592
0.4821866546748794, -1.06738
0.48207984367487944, -1.06884
0.4819728866748794, -1.0703
0.4818657836748794, -1.07176
0.4817585346748794, -1.07322
0.4816511396748794, -1.07468
0.4815435986748794, -1.07614
0.4814359116748794, -1.0776
0.4813280791748794, -1.07905
0.4812201011748794, -1.08051
0.4811119771748794, -1.08197
0.4810037071748794, -1.08343
0.4808952911748794, -1.08489
0.4807867291748794, -1.08635
0.4806780211748794, -1.08781
0.4805691671748794, -1.08927
0.4804601671748794, -1.09073
0.4803510211748794, -1.09219
0.4802417291748794, -1.09365
0.4801322911748794, -1.09511
0.4800227071748794, -1.09657
0.4799129771748794, -1.09803
0.4798031011748794, -1.09949
0.4796930791748794, -1.10095
0.4795829106748794, -1.10242
0.47947259567487943, -1.10388
0.4793621346748794, -1.10534
0.4792515276748794, -1.1068
0.4791407746748794, -1.10826
0.4790298756748794, -1.10972
0.4789188306748794, -1.11118
0.4788076396748794, -1.11264
0.4786963026748794, -1.1141
0.4785848191748794, -1.11557
0.4784731891748794, -1.11703
0.4783614131748794, -1.11849
0.4782494911748794, -1.11995
0.4781374231748794, -1.12141
0.4780252091748794, -1.12287
0.4779128486748794, -1.12434
0.4778003416748794, -1.1258
0.47768768867487943, -1.12726
0.4775748896748794, -1.12872
0.4774619441748794, -1.13019
0.4773488521748794, -1.13165
0.4772356141748794, -1.13311
0.4771222301748794, -1.13457
0.4770086996748794, -1.13604
0.4768950226748794, -1.1375
0.4767811996748794, -1.13896
0.4766672301748794, -1.14043
0.4765531141748794, -1.14189
0.4764388521748794, -1.14335
0.4763244441748794, -1.14481
0.4762098896748794, -1.14628
0.47609518867487943, -1.14774
0.4759803411748794, -1.14921
0.4758653471748794, -1.15067
0.47575020717487937, -1.15213
0.4756349206748794, -1.1536
0.4755194876748794, -1.15506
0.4754039086748794, -1.15652
0.4752881831748794, -1.15799
0.4751723111748794, -1.15945
0.4750562926748794, -1.16092
0.4749401276748794, -1.16238
0.4748238161748794, -1.16385
0.4747073581748794, -1.16531
0.4745907536748794, -1.16678
0.4744740026748794, -1.16824
0.4743571051748794, -1.16971
0.4742400611748794, -1.17117
0.4741228706748794, -1.17264
0.4740055336748794, -1.1741
0.4738880501748794, -1.17557
0.4737704201748794, -1.17703
0.4736526436748794, -1.1785
0.4735347206748794, -1.17996
0.4734166511748794, -1.18143
0.4732984351748794, -1.18289
0.4731800726748794, -1.18436
0.4730615631748794, -1.18583
0.4729429071748794, -1.18729
0.4728241046748794, -1.18876
0.4727051556748794, -1.19022
0.4725860601748794, -1.19169
0.4724668176748794, -1.19316
0.4723474286748794, -1.19462
0.4722278931748794, -1.19609
0.4721082106748794, -1.19756
0.4719883816748794, -1.19902
0.4718684061748794, -1.20049
0.4717482836748794, -1.20196
0.4716280146748794, -1.20342
0.4715075991748794, -1.20489
0.4713870366748794, -1.20636
0.4712663271748794, -1.20783
0.47114547117487937, -1.20929
0.4710244686748794, -1.21076
0.4709033191748794, -1.21223
0.4707820226748794, -1.2137
0.4706605791748794, -1.21517
0.4705389891748794, -1.21663
0.4704172526748794, -1.2181
0.4702953691748794, -1.21957
0.4701733386748794, -1.22104
0.4700511611748794, -1.22251
0.4699288371748794, -1.22397
0.4698063666748794, -1.22544
0.46968374917487943, -1.22691
0.4695609846748794, -1.22838
0.4694380731748794, -1.22985
0.4693150146748794, -1.23132
0.4691918091748794, -1.23279
0.4690684566748794, -1.23426
0.4689449571748794, -1.23573
0.4688213111748794, -1.23719
0.4686975186748794, -1.23866
0.4685735791748794, -1.24013
0.4684494926748794, -1.2416
0.4683252591748794, -1.24307
0.46820087867487936, -1.24454
0.4680763511748794, -1.24601
0.4679516766748794, -1.24748
0.4678268551748794, -1.24895
0.4677018866748794, -1.25042
0.4675767711748794, -1.25189
0.4674515086748794, -1.25336
0.4673260991748794, -1.25483
0.4672005421748794, -1.25631
0.4670748376748794, -1.25778
0.4669489861748794, -1.25925
0.4668229876748794, -1.26072
0.4666968421748794, -1.26219
0.4665705496748794, -1.26366
0.4664441101748794, -1.26513
0.4663175236748794, -1.2666
0.4661907901748794, -1.26807
0.4660639091748794, -1.26955
0.4659368806748794, -1.27102
0.4658097051748794, -1.27249
0.4656823826748794, -1.27396
0.4655549131748794, -1.27543
0.46542729667487936, -1.2769
0.4652995326748794, -1.27838
0.46517162117487937, -1.27985
0.4650435626748794, -1.28132
0.4649153571748794, -1.28279
0.4647870041748794, -1.28427
0.4646585036748794, -1.28574
0.4645298561748794, -1.28721
0.4644010616748794, -1.28868
0.4642721196748794, -1.29016
0.4641430301748794, -1.29163
0.4640137936748794, -1.2931
0.46388440967487937, -1.29458
0.46375487817487937, -1.29605
0.46362519967487936, -1.29752
0.46349537367487936, -1.299
0.46336540017487937, -1.30047
0.4632352796748794, -1.30194
0.4631050116748794, -1.30342
0.4629745961748794, -1.30489
0.4628440331748794, -1.30637
0.46271332267487936, -1.30784
0.4625824651748794, -1.30931
0.46245146017487937, -1.31079
0.46232030767487936, -1.31226
0.46218900767487936, -1.31374
0.46205756017487937, -1.31521
0.4619259651748794, -1.31669
0.4617942226748794, -1.31816
0.4616623326748794, -1.31964
0.46153029517487937, -1.32111
0.46139811017487936, -1.32259
0.46126577767487936, -1.32406
0.46113329767487937, -1.32554
0.4610006701748794, -1.32701
0.46086789517487936, -1.32849
0.4607349726748794, -1.32996
0.4606019026748794, -1.33144
0.4604686846748794, -1.33292
0.46033531917487935, -1.33439
0.4602018061748794, -1.33587
0.4600681451748794, -1.33735
0.4599343366748794, -1.33882
