phi, phidot
0.5231418893656012, -0.0961955
0.5231322191756013, -0.0972083
0.5231224477106012, -0.098221
0.5231125749706013, -0.0992338
0.5231026009306012, -0.100247
0.5230925256306013, -0.101259
0.5230823490806012, -0.102272
0.5230720712306013, -0.103285
0.5230616920806013, -0.104298
0.5230512116306013, -0.105311
0.5230406298806013, -0.106324
0.5230299468806012, -0.107336
0.5230191626306012, -0.108349
0.5230082770806013, -0.109362
0.5229972902306013, -0.110375
0.5229862020806013, -0.111388
0.5229750126306013, -0.112401
0.5229637218806013, -0.113414
0.5229523298806013, -0.114426
0.5229408366306013, -0.115439
0.5229292420806013, -0.116452
0.5229175462306013, -0.117465
0.5229057490806013, -0.118478
0.5228938506306012, -0.119491
0.5228818508806012, -0.120504
0.5228697498306013, -0.121517
0.5228575474806013, -0.12253
0.5228452438306013, -0.123543
0.5228328388806013, -0.124556
0.5228203326306012, -0.125569
0.5228077250806012, -0.126582
0.5227950162306013, -0.127595
0.5227822060806013, -0.128608
0.5227692946306013, -0.129621
0.5227562818806013, -0.130634
0.5227431678306013, -0.131647
0.5227299524806013, -0.13266
0.5227166358306012, -0.133673
0.5227032178806013, -0.134686
0.5226896986306013, -0.135699
0.5226760780806012, -0.136712
0.5226623562306013, -0.137725
0.5226485330806013, -0.138738
0.5226346086306013, -0.139751
0.5226205828806013, -0.140764
0.5226064558306013, -0.141777
0.5225922274806013, -0.14279
0.5225778978306013, -0.143803
0.5225634668306013, -0.144817
0.5225489344806012, -0.14583
0.5225343008306013, -0.146843
0.5225195658806012, -0.147856
0.5225047296306012, -0.148869
0.5224897920806013, -0.149882
0.5224747532306013, -0.150895
0.5224596130306013, -0.151909
0.5224443714806013, -0.152922
0.5224290286306013, -0.153935
0.5224135844806013, -0.154948
0.5223980389806012, -0.155962
0.5223823921306012, -0.156975
0.5223666439806013, -0.157988
0.5223507945306013, -0.159001
0.5223348437306012, -0.160015
0.5223187915806012, -0.161028
0.5223026381306013, -0.162041
0.5222863833806013, -0.163054
0.5222700272806012, -0.164068
0.5222535698306012, -0.165081
0.5222370110806013, -0.166094
0.5222203509806013, -0.167108
0.5222035895306013, -0.168121
0.5221867267806013, -0.169134
0.5221697626806012, -0.170148
0.5221526972306013, -0.171161
0.5221355304306012, -0.172175
0.5221182622806013, -0.173188
0.5221008928306012, -0.174201
0.5220834220306013, -0.175215
0.5220658498806012, -0.176228
0.5220481763806013, -0.177242
0.5220304015306013, -0.178255
0.5220125253306013, -0.179269
0.5219945477806013, -0.180282
0.5219764689306012, -0.181295
0.5219582887306012, -0.182309
0.5219400071806013, -0.183322
0.5219216242806013, -0.184336
0.5219031399806012, -0.18535
0.5218845543306013, -0.186363
0.5218658673306013, -0.187377
0.5218470789806012, -0.18839
0.5218281892806013, -0.189404
0.5218091982306012, -0.190417
0.5217901058306013, -0.191431
0.5217709120306013, -0.192445
0.5217516168806012, -0.193458
0.5217322203806013, -0.194472
0.5217127225306013, -0.195485
0.5216931233306012, -0.196499
0.5216734227306012, -0.197513
0.5216536207306013, -0.198527
0.5216337173806013, -0.19954
0.5216137126806013, -0.200554
0.5215936065806013, -0.201568
0.5215733991306013, -0.202581
0.5215530903306013, -0.203595
0.5215326801306013, -0.204609
0.5215121685306012, -0.205623
0.5214915555806012, -0.206636
0.5214708412806013, -0.20765
0.5214500255806013, -0.208664
0.5214291084806013, -0.209678
0.5214080899806013, -0.210692
0.5213869700806013, -0.211706
0.5213657488306013, -0.212719
0.5213444262306013, -0.213733
0.5213230022306012, -0.214747
0.5213014768306012, -0.215761
0.5212798500306013, -0.216775
0.5212581218306013, -0.217789
0.5212362922306013, -0.218803
0.5212143612306013, -0.219817
0.5211923288306013, -0.220831
0.5211701950306012, -0.221845
0.5211479598306012, -0.222859
0.5211256232306013, -0.223873
0.5211031852306013, -0.224887
0.5210806458306013, -0.225901
0.5210580050306013, -0.226915
0.5210352628306013, -0.227929
0.5210124192306013, -0.228943
0.5209894742306013, -0.229957
0.5209664278306013, -0.230971
0.5209432800306013, -0.231985
0.5209200308306012, -0.232999
0.5208966801806013, -0.234014
0.5208732280806013, -0.235028
0.5208496745806013, -0.236042
0.5208260196806013, -0.237056
0.5208022633806013, -0.23807
0.5207784056306013, -0.239085
0.5207544464306013, -0.240099
0.5207303858306013, -0.241113
0.5207062238306013, -0.242127
0.5206819603806013, -0.243142
0.5206575954806013, -0.244156
0.5206331291806012, -0.24517
0.5206085614306013, -0.246185
0.5205838922306013, -0.247199
0.5205591216306013, -0.248213
0.5205342495806012, -0.249228
0.5205092760806013, -0.250242
0.5204842011806012, -0.251256
0.5204590248306012, -0.252271
0.5204337470306013, -0.253285
0.5204083677806013, -0.2543
0.5203828870806013, -0.255314
0.5203573049306013, -0.256329
0.5203316213306013, -0.257343
0.5203058362806012, -0.258358
0.5202799497806013, -0.259372
0.5202539618306012, -0.260387
0.5202278724306013, -0.261401
0.5202016815806013, -0.262416
0.5201753892806013, -0.26343
0.5201489955306012, -0.264445
0.5201225002806013, -0.26546
0.5200959035806013, -0.266474
0.5200692054306013, -0.267489
0.5200424057806012, -0.268504
0.5200155046806013, -0.269518
0.5199885021306013, -0.270533
0.5199613980806013, -0.271548
0.5199341925306012, -0.272563
0.5199068855306013, -0.273577
0.5198794770806012, -0.274592
0.5198519671306012, -0.275607
0.5198243556806013, -0.276622
0.5197966427806012, -0.277636
0.5197688284306012, -0.278651
0.5197409125806013, -0.279666
0.5197128952306013, -0.280681
0.5196847763806013, -0.281696
0.5196565560306012, -0.282711
0.5196282341806012, -0.283726
0.5195998108306012, -0.284741
0.5195712859806013, -0.285756
0.5195426596306013, -0.286771
0.5195139317806012, -0.287786
0.5194851024306013, -0.288801
0.5194561715806013, -0.289816
0.5194271392306012, -0.290831
0.5193980053806013, -0.291846
0.5193687700306012, -0.292861
0.5193394331806013, -0.293876
0.5193099948306013, -0.294891
0.5192804549806013, -0.295906
0.5192508136306013, -0.296921
0.5192210707306013, -0.297937
0.5191912262806013, -0.298952
0.5191612803306013, -0.299967
0.5191312328806013, -0.300982
0.5191010838806013, -0.301998
0.5190708333306012, -0.303013
0.5190404812806013, -0.304028
0.5190100277306012, -0.305043
0.5189794726306013, -0.306059
0.5189488159806013, -0.307074
0.5189180578306013, -0.308089
0.5188871981306012, -0.309105
0.5188562368806012, -0.31012
0.5188251740806012, -0.311136
0.5187940097306013, -0.312151
0.5187627438306013, -0.313167
0.5187313763806013, -0.314182
0.5186999073806012, -0.315198
0.5186683368306013, -0.316213
0.5186366647306013, -0.317229
0.5186048910806013, -0.318244
0.5185730158806012, -0.31926
0.5185410391306012, -0.320275
0.5185089608306013, -0.321291
0.5184767809306012, -0.322307
0.5184444994806012, -0.323322
0.5184121164806013, -0.324338
0.5183796318806013, -0.325354
0.5183470457306013, -0.326369
0.5183143580306012, -0.327385
0.5182815687306013, -0.328401
0.5182486778306012, -0.329417
0.5182156853806013, -0.330432
0.5181825913806013, -0.331448
0.5181493957806013, -0.332464
0.5181160985806013, -0.33348
0.5180826997806013, -0.334496
0.5180491993806012, -0.335512
0.5180155974306013, -0.336527
0.5179818939306012, -0.337543
0.5179480888306013, -0.338559
0.5179141821306013, -0.339575
0.5178801738306013, -0.340591
0.5178460639306013, -0.341607
0.5178118524306012, -0.342623
0.5177775393306012, -0.343639
0.5177431245806012, -0.344656
0.5177086081806013, -0.345672
0.5176739901806012, -0.346688
0.5176392705806013, -0.347704
0.5176044493806012, -0.34872
0.5175695265806013, -0.349736
0.5175345021306013, -0.350753
0.5174993760306013, -0.351769
0.5174641483306013, -0.352785
0.5174288190306012, -0.353801
0.5173933880806013, -0.354818
0.5173578554806013, -0.355834
0.5173222212806012, -0.35685
0.5172864854306013, -0.357867
0.5172506479306013, -0.358883
0.5172147088306013, -0.359899
0.5171786680806013, -0.360916
0.5171425256806013, -0.361932
0.5171062816306012, -0.362949
0.5170699359306012, -0.363965
0.5170334885806013, -0.364982
0.5169969395806012, -0.365998
0.5169602889306013, -0.367015
0.5169235366306013, -0.368031
0.5168866826806012, -0.369048
0.5168497270306013, -0.370065
0.5168126697306012, -0.371081
0.5167755107806012, -0.372098
0.5167382501306013, -0.373115
0.5167008878306013, -0.374131
0.5166634238806013, -0.375148
0.5166258582306013, -0.376165
0.5165881908806013, -0.377182
0.5165504218806013, -0.378198
0.5165125512306012, -0.379215
0.5164745788806012, -0.380232
0.5164365048306012, -0.381249
0.5163983290806012, -0.382266
0.5163600516306013, -0.383283
0.5163216724806012, -0.3843
0.5162831916306013, -0.385317
0.5162446090806013, -0.386334
0.5162059248306012, -0.387351
0.5161671388806013, -0.388368
0.5161282512306012, -0.389385
0.5160892618806012, -0.390402
0.5160501708306012, -0.391419
0.5160109780806013, -0.392436
0.5159716836306013, -0.393453
0.5159322874306013, -0.394471
0.5158927894806012, -0.395488
0.5158531898306012, -0.396505
0.5158134884806013, -0.397522
0.5157736853806013, -0.39854
0.5157337805306013, -0.399557
0.5156937739806012, -0.400574
0.5156536656806012, -0.401592
0.5156134556306012, -0.402609
0.5155731438806013, -0.403626
0.5155327303806013, -0.404644
0.5154922151306013, -0.405661
0.5154515981306013, -0.406679
0.5154108793806013, -0.407696
0.5153700588806013, -0.408714
0.5153291366306013, -0.409731
0.5152881126306013, -0.410749
0.5152469868306013, -0.411767
0.5152057592806013, -0.412784
0.5151644299806013, -0.413802
0.5151229988806013, -0.41482
0.5150814660306012, -0.415837
0.5150398314306013, -0.416855
0.5149980950306012, -0.417873
0.5149562568806013, -0.41889
0.5149143169806013, -0.419908
0.5148722752806013, -0.420926
0.5148301317806013, -0.421944
0.5147878864806013, -0.422962
0.5147455393806013, -0.42398
0.5147030904806013, -0.424998
0.5146605397806012, -0.426016
0.5146178872806013, -0.427034
0.5145751329806013, -0.428052
0.5145322768806013, -0.42907
0.5144893189806012, -0.430088
0.5144462592806013, -0.431106
0.5144030977806012, -0.432124
0.5143598344806013, -0.433142
0.5143164693806013, -0.43416
0.5142730024306013, -0.435179
0.5142294336306013, -0.436197
0.5141857630306013, -0.437215
0.5141419906306013, -0.438233
0.5140981163806013, -0.439252
0.5140541402806013, -0.44027
0.5140100623806013, -0.441288
0.5139658826306013, -0.442307
0.5139216010306012, -0.443325
0.5138772176306012, -0.444343
0.5138327323806012, -0.445362
0.5137881452806012, -0.44638
0.5137434563306013, -0.447399
0.5136986655306013, -0.448417
0.5136537728806013, -0.449436
0.5136087783306013, -0.450455
0.5135636819306013, -0.451473
0.5135184836806013, -0.452492
0.5134731835306012, -0.453511
0.5134277815306013, -0.454529
0.5133822776806013, -0.455548
0.5133366719306013, -0.456567
0.5132909642806013, -0.457586
0.5132451547806013, -0.458604
0.5131992434306013, -0.459623
0.5131532301806013, -0.460642
0.5131071150306012, -0.461661
0.5130608979806013, -0.46268
0.5130145790306013, -0.463699
0.5129681581806013, -0.464718
0.5129216354306013, -0.465737
0.5128750107806013, -0.466756
0.5128282842306012, -0.467775
0.5127814557806013, -0.468794
0.5127345254306013, -0.469813
0.5126874931306012, -0.470833
0.5126403588806012, -0.471852
0.5125931227306013, -0.472871
0.5125457846806013, -0.47389
0.5124983447306013, -0.474909
0.5124508028306013, -0.475929
0.5124031589806013, -0.476948
0.5123554132306013, -0.477967
0.5123075655306013, -0.478987
0.5122596158806013, -0.480006
0.5122115642806013, -0.481026
0.5121634107306012, -0.482045
0.5121151552306012, -0.483065
0.5120667977806013, -0.484084
0.5120183383806013, -0.485104
0.5119697770306013, -0.486123
0.5119211137306012, -0.487143
0.5118723484306013, -0.488163
0.5118234811806013, -0.489182
0.5117745119806013, -0.490202
0.5117254407806012, -0.491222
0.5116762675806013, -0.492242
0.5116269924306013, -0.493261
0.5115776153306013, -0.494281
0.5115281362306012, -0.495301
0.5114785551306013, -0.496321
0.5114288720306013, -0.497341
0.5113790869306013, -0.498361
0.5113291998306013, -0.499381
0.5112792107306012, -0.500401
0.5112291196306012, -0.501421
0.5111789265306013, -0.502441
0.5111286314306013, -0.503461
0.5110782343306013, -0.504481
0.5110277352306013, -0.505501
0.5109771340806013, -0.506522
0.5109264308806013, -0.507542
0.5108756256806013, -0.508562
0.5108247184806013, -0.509582
0.5107737092306013, -0.510603
0.5107225979306013, -0.511623
0.5106713846306012, -0.512643
0.5106200692806012, -0.513664
0.5105686518806013, -0.514684
0.5105171324306013, -0.515705
0.5104655109306012, -0.516725
0.5104137873806013, -0.517746
0.5103619617806012, -0.518766
0.5103100341306013, -0.519787
0.5102580043806013, -0.520808
0.5102058725806012, -0.521828
0.5101536387306013, -0.522849
0.5101013027806013, -0.52387
0.5100488647806013, -0.52489
0.5099963247306013, -0.525911
0.5099436825806013, -0.526932
0.5098909383306013, -0.527953
0.5098380919806013, -0.528974
0.5097851435306012, -0.529995
0.5097320929806013, -0.531016
0.5096789403306012, -0.532037
0.5096256855806013, -0.533058
0.5095723287306013, -0.534079
0.5095188697806012, -0.5351
0.5094653087306013, -0.536121
0.5094116455806013, -0.537142
0.5093578803306013, -0.538163
0.5093040129806012, -0.539184
0.5092500434806013, -0.540206
0.5091959718306013, -0.541227
0.5091417980806012, -0.542248
0.5090875222306013, -0.543269
0.5090331442306013, -0.544291
0.5089786640806013, -0.545312
0.5089240817806012, -0.546334
0.5088693973306013, -0.547355
0.5088146107306013, -0.548377
0.5087597219806013, -0.549398
0.5087047310806013, -0.55042
0.5086496380306013, -0.551441
0.5085944428306013, -0.552463
0.5085391454306013, -0.553485
0.5084837458806013, -0.554506
0.5084282441806013, -0.555528
0.5083726402806013, -0.55655
0.5083169341806013, -0.557572
0.5082611259306012, -0.558593
0.5082052155306013, -0.559615
0.5081492029306013, -0.560637
0.5080930881306013, -0.561659
0.5080368711306013, -0.562681
0.5079805519306013, -0.563703
0.5079241305306013, -0.564725
0.5078676069306013, -0.565747
0.5078109811306013, -0.566769
0.5077542531306013, -0.567791
0.5076974228806013, -0.568814
0.5076404903806013, -0.569836
0.5075834556806013, -0.570858
0.5075263187806013, -0.57188
0.5074690796306013, -0.572903
0.5074117382306013, -0.573925
0.5073542946306013, -0.574947
0.5072967487806013, -0.57597
0.5072391006806013, -0.576992
0.5071813503306013, -0.578015
0.5071234977306013, -0.579037
0.5070655428806012, -0.58006
0.5070074857806013, -0.581082
0.5069493264306013, -0.582105
0.5068910647806013, -0.583128
0.5068327008806013, -0.58415
0.5067742347306012, -0.585173
0.5067156662806013, -0.586196
0.5066569955306013, -0.587219
0.5065982224806013, -0.588242
0.5065393471806012, -0.589264
0.5064803696306013, -0.590287
0.5064212897806013, -0.59131
0.5063621076306013, -0.592333
0.5063028231806013, -0.593356
0.5062434364306013, -0.594379
0.5061839473806012, -0.595402
0.5061243560306012, -0.596425
0.5060646623306013, -0.597449
0.5060048662806013, -0.598472
0.5059449679306013, -0.599495
0.5058849672806013, -0.600518
0.5058248642806012, -0.601542
0.5057646589306013, -0.602565
0.5057043512806013, -0.603588
0.5056439412806013, -0.604612
0.5055834289306013, -0.605635
0.5055228142306013, -0.606659
0.5054620971806013, -0.607682
0.5054012777806013, -0.608706
0.5053403560306012, -0.609729
0.5052793319306013, -0.610753
0.5052182054306013, -0.611777
0.5051569765806013, -0.6128
0.5050956453806013, -0.613824
0.5050342117806013, -0.614848
0.5049726757806012, -0.615872
0.5049110374306013, -0.616895
0.5048492967306013, -0.617919
0.5047874536306013, -0.618943
0.5047255081306012, -0.619967
0.5046634602306013, -0.620991
0.5046013099306013, -0.622015
0.5045390572306013, -0.623039
0.5044767021306013, -0.624063
0.5044142446306012, -0.625087
0.5043516846806013, -0.626112
0.5042890222806012, -0.627136
0.5042262574806012, -0.62816
0.5041633902806013, -0.629184
0.5041004206306013, -0.630209
0.5040373485306013, -0.631233
0.5039741739806013, -0.632258
0.5039108969806013, -0.633282
0.5038475175806013, -0.634306
0.5037840357306013, -0.635331
0.5037204514306013, -0.636355
0.5036567646806013, -0.63738
0.5035929754306013, -0.638405
0.5035290837306012, -0.639429
0.5034650895806013, -0.640454
0.5034009929306013, -0.641479
0.5033367937806013, -0.642504
0.5032724921806013, -0.643528
0.5032080881306012, -0.644553
0.5031435815806012, -0.645578
0.5030789725306013, -0.646603
0.5030142609806013, -0.647628
0.5029494469306013, -0.648653
0.5028845303806013, -0.649678
0.5028195113306013, -0.650703
0.5027543897806013, -0.651728
0.5026891656806013, -0.652754
0.5026238390306013, -0.653779
0.5025584098806013, -0.654804
0.5024928782306013, -0.655829
0.5024272440306012, -0.656855
0.5023615072806012, -0.65788
0.5022956680306013, -0.658905
0.5022297262306012, -0.659931
0.5021636818806012, -0.660956
0.5020975349806013, -0.661982
0.5020312855306013, -0.663007
0.5019649335306013, -0.664033
0.5018984789306012, -0.665059
0.5018319217806013, -0.666084
0.5017652620806012, -0.66711
0.5016984997806013, -0.668136
0.5016316348806013, -0.669162
0.5015646673806013, -0.670188
0.5014975973306013, -0.671213
0.5014304247306013, -0.672239
0.5013631495306012, -0.673265
0.5012957717306012, -0.674291
0.5012282913306013, -0.675317
0.5011607083306013, -0.676343
0.5010930226806013, -0.67737
0.5010252343806013, -0.678396
0.5009573434806013, -0.679422
0.5008893499806013, -0.680448
0.5008212538806013, -0.681474
0.5007530551306013, -0.682501
0.5006847537306013, -0.683527
0.5006163497306013, -0.684553
0.5005478430806013, -0.68558
0.5004792337806013, -0.686606
0.5004105218306013, -0.687633
0.5003417071806013, -0.68866
0.5002727898806013, -0.689686
0.5002037699306013, -0.690713
0.5001346473306013, -0.691739
0.5000654220806013, -0.692766
0.4999960941306013, -0.693793
0.4999266634806013, -0.69482
0.4998571301306013, -0.695847
0.4997874940806013, -0.696874
0.4997177553806013, -0.6979
0.49964791403060127, -0.698927
0.4995779699806013, -0.699954
0.4995079231806013, -0.700982
0.49943777363060127, -0.702009
0.4993675213806013, -0.703036
0.4992971664306013, -0.704063
0.49922670878060127, -0.70509
0.4991561484306013, -0.706117
0.49908548533060126, -0.707145
0.4990147194806013, -0.708172
0.4989438508806013, -0.7092
0.4988728795306013, -0.710227
0.49880180548060127, -0.711254
0.4987306286806013, -0.712282
0.4986593490806013, -0.71331
0.4985879667306013, -0.714337
0.4985164816306013, -0.715365
0.4984448937806013, -0.716392
0.4983732031806013, -0.71742
0.4983014097806013, -0.718448
0.4982295135806013, -0.719476
0.4981575145806013, -0.720504
0.4980854127806013, -0.721532
0.4980132081806013, -0.72256
0.4979409008306013, -0.723587
0.4978684906806013, -0.724616
0.4977959776806013, -0.725644
0.4977233618806013, -0.726672
0.49765064328060127, -0.7277
0.4975778218806013, -0.728728
0.4975048976806013, -0.729756
0.4974318706306013, -0.730785
0.49735874073060127, -0.731813
0.4972855080306013, -0.732841
0.4972121724806013, -0.73387
0.4971387340806013, -0.734898
0.4970651928306013, -0.735927
0.4969915487306013, -0.736955
0.4969178017806013, -0.737984
0.49684395193060127, -0.739013
0.4967699992306013, -0.740041
0.49669594368060127, -0.74107
0.4966217852306013, -0.742099
0.4965475239306013, -0.743127
0.4964731597806013, -0.744156
0.4963986927306013, -0.745185
0.4963241227806013, -0.746214
0.49624944993060127, -0.747243
0.4961746741806013, -0.748272
0.4960997955306013, -0.749301
0.4960248139806013, -0.75033
0.4959497294806013, -0.75136
0.4958745420306013, -0.752389
0.4957992516806013, -0.753418
0.4957238584306013, -0.754447
0.49564836223060127, -0.755477
0.4955727630806013, -0.756506
0.4954970610306013, -0.757535
0.4954212560306013, -0.758565
0.49534534808060127, -0.759594
0.4952693371806013, -0.760624
0.4951932232806013, -0.761654
0.4951170064306013, -0.762683
0.4950406866306013, -0.763713
0.49496426383060127, -0.764743
0.49488773803060127, -0.765773
0.4948111092806013, -0.766802
0.4947343775806013, -0.767832
0.49465754288060126, -0.768862
0.4945806051806013, -0.769892
0.4945035644806013, -0.770922
0.4944264207806013, -0.771952
0.4943491740806013, -0.772982
0.4942718243806013, -0.774012
0.4941943716306013, -0.775043
0.4941168158306013, -0.776073
0.4940391570306013, -0.777103
0.4939613951806013, -0.778134
0.4938835302806013, -0.779164
0.4938055623806013, -0.780194
0.4937274914306013, -0.781225
0.4936493174306013, -0.782255
0.4935710403806013, -0.783286
0.4934926602806013, -0.784316
0.4934141771306013, -0.785347
0.4933355908806013, -0.786378
0.4932569015306013, -0.787409
0.4931781091306013, -0.788439
0.4930992136806013, -0.78947
0.4930202151306013, -0.790501
0.49294111348060127, -0.791532
0.4928619087306013, -0.792563
0.4927826008806013, -0.793594
0.4927031899306013, -0.794625
0.4926236758806013, -0.795656
0.4925440587306013, -0.796687
0.4924643384306013, -0.797719
0.4923845149806013, -0.79875
0.4923045884306013, -0.799781
0.4922245587306013, -0.800813
0.49214442588060126, -0.801844
0.4920641899306013, -0.802875
0.4919838508306013, -0.803907
0.4919034085806013, -0.804938
0.4918228631806013, -0.80597
0.4917422145806013, -0.807002
0.4916614628306013, -0.808033
0.4915806079306013, -0.809065
0.4914996498306013, -0.810097
0.4914185885306013, -0.811129
0.4913374240806013, -0.81216
0.4912561564806013, -0.813192
0.4911747856806013, -0.814224
0.4910933116806013, -0.815256
0.4910117344806013, -0.816288
0.4909300540306013, -0.817321
0.4908482703306013, -0.818353
0.4907663834306013, -0.819385
0.49068439333060127, -0.820417
0.4906023000306013, -0.821449
0.49052010348060127, -0.822482
0.4904378036806013, -0.823514
0.4903554006306013, -0.824547
0.4902728943306013, -0.825579
0.4901902847806013, -0.826612
0.4901075719806013, -0.827644
0.4900247559306013, -0.828677
0.4899418365806013, -0.82971
0.48985881398060127, -0.830742
0.4897756881306013, -0.831775
0.4896924589806013, -0.832808
0.4896091265306013, -0.833841
0.4895256907806013, -0.834874
0.4894421517306013, -0.835907
0.48935850938060127, -0.83694
0.4892747637306013, -0.837973
0.4891909147806013, -0.839006
0.4891069625306013, -0.840039
0.4890229069806013, -0.841072
0.4889387480806013, -0.842106
0.4888544858306013, -0.843139
0.4887701202806013, -0.844172
0.4886856513806013, -0.845206
0.4886010791306013, -0.846239
0.48851640353060133, -0.847273
0.4884316245806013, -0.848306
0.4883467422806013, -0.84934
0.4882617565806013, -0.850374
0.4881766675306013, -0.851407
0.4880914751306013, -0.852441
0.4880061793306013, -0.853475
0.4879207801306013, -0.854509
0.4878352775306013, -0.855543
0.4877496715306013, -0.856577
0.4876639621306013, -0.857611
0.4875781493306013, -0.858645
0.4874922331306013, -0.859679
0.4874062135306013, -0.860713
0.4873200905306013, -0.861747
0.4872338641306013, -0.862781
0.4871475342806013, -0.863816
0.4870611009806013, -0.86485
0.4869745642806013, -0.865884
0.4868879241306013, -0.866919
0.4868011805306013, -0.867953
0.48671433348060134, -0.868988
0.4866273829306013, -0.870023
0.4865403289306013, -0.871057
0.4864531714806013, -0.872092
0.4863659105306013, -0.873127
0.4862785461306013, -0.874161
0.4861910782806013, -0.875196
0.48610350693060134, -0.876231
0.48601583208060134, -0.877266
0.48592805373060133, -0.878301
0.4858401718806013, -0.879336
0.4857521865306013, -0.880371
0.4856640976306013, -0.881407
0.48557590518060134, -0.882442
0.4854876092306013, -0.883477
0.4853992097806013, -0.884512
0.4853107067806013, -0.885548
0.4852221002306013, -0.886583
0.4851333901306013, -0.887619
0.4850445764806013, -0.888654
0.4849556592806013, -0.88969
0.4848666385306013, -0.890725
0.4847775142306013, -0.891761
0.4846882863306013, -0.892797
0.4845989548306013, -0.893833
0.4845095197806013, -0.894868
0.4844199811806013, -0.895904
0.4843303389806013, -0.89694
0.4842405931806013, -0.897976
0.4841507437806013, -0.899012
0.48406079078060127, -0.900048
0.4839707341306013, -0.901085
0.4838805738306013, -0.902121
0.4837903099306013, -0.903157
0.4836999424306013, -0.904193
0.4836094712806013, -0.90523
0.4835188964806013, -0.906266
0.4834282180806013, -0.907302
0.4833374360306013, -0.908339
0.4832465502806013, -0.909376
0.4831555608806013, -0.910412
0.4830644678306013, -0.911449
0.4829732710806013, -0.912486
0.4828819706806013, -0.913522
0.4827905666306013, -0.914559
0.4826990588806013, -0.915596
0.4826074474306013, -0.916633
0.4825157322806013, -0.91767
0.4824239134306013, -0.918707
0.4823319908806013, -0.919744
0.4822399646306013, -0.920781
0.4821478346806013, -0.921818
0.4820556009806013, -0.922856
0.4819632635306013, -0.923893
0.4818708223806013, -0.92493
0.4817782774806013, -0.925968
0.4816856288306013, -0.927005
0.4815928764306013, -0.928043
0.4815000202806013, -0.92908
0.48140706038060127, -0.930118
0.48131399668060126, -0.931156
0.4812208292306013, -0.932193
0.4811275580306013, -0.933231
0.4810341830306013, -0.934269
0.4809407042306013, -0.935307
0.4808471216306013, -0.936345
0.4807534352306013, -0.937383
0.4806596450306013, -0.938421
0.4805657510306013, -0.939459
0.4804717532306013, -0.940497
0.4803776516306013, -0.941535
0.4802834462306013, -0.942573
0.4801891369806013, -0.943612
0.4800947238806013, -0.94465
0.4800002069306013, -0.945689
